OrderID,CustomerID,ManagerID,Quantity,Price,Freight,OrderDate,ShippedDate
421,VL58,man58,64,39.63,14.47,2021-10-20,2022-01-07
422,ZL57,man45,32,38.17,17.3,2021-12-11,2022-01-13
423,UT74,man20,35,55.21,16.86,2021-10-16,2021-12-24
424,LB97,man12,9,58.61,20.27,2021-10-15,2021-12-27
425,FG88,man50,95,66.23,11.38,2021-11-28,2021-12-20
426,TG56,man77,84,81.16,23.09,2021-10-20,2021-12-23
427,RH23,man71,12,32.54,10.08,2021-11-11,2021-12-27
428,QZ82,man16,64,86.68,12.3,2021-11-07,2021-12-18
429,XW92,man36,46,49.68,13.56,2021-10-26,2022-01-01
430,UE14,man96,5,98.62,20.14,2021-11-10,2022-01-03
431,PM39,man43,40,72.15,22.86,2021-12-12,2021-12-27
432,LU16,man47,6,92.91,24.61,2021-12-04,2022-01-09
433,KW82,man61,70,38.91,20.44,2021-11-07,2021-12-14
434,UT45,man02,78,95.12,27.79,2021-12-01,2022-01-08
435,GS90,man13,8,27.71,24.88,2021-12-06,2022-01-11
436,DH19,man61,12,87.65,27.16,2021-12-05,2021-12-31
437,KE94,man69,77,74.42,11.3,2021-12-08,2021-12-25
438,RU53,man80,63,90.57,18.81,2021-11-17,2021-12-29
439,NV11,man99,46,40.57,22.72,2021-12-01,2022-01-10
440,XA77,man84,35,44.36,11.91,2021-11-10,2021-12-19
441,RF59,man20,86,51.23,15.66,2021-11-15,2022-01-13
442,VM97,man50,52,90.7,29.74,2021-11-23,2022-01-07
443,UA96,man78,77,56.95,19.88,2021-11-16,2022-01-04
444,SF60,man25,45,64.96,28.67,2021-11-10,2022-01-09
445,ZC92,man27,47,74.48,25.77,2021-12-01,2022-01-05
446,TU02,man13,93,96.23,26.49,2021-12-07,2021-12-14
447,DL65,man47,12,84.75,10.99,2021-11-28,2021-12-14
448,GB69,man84,72,90.6,24.88,2021-11-21,2022-01-08
449,CJ79,man07,89,56.05,18.07,2021-12-13,2021-12-18
450,EN98,man16,27,36.12,21.47,2021-10-29,2021-12-25
451,RR90,man86,77,59.81,12.33,2021-12-06,2021-12-14
452,MS39,man90,53,57.15,13.79,2021-10-31,2022-01-02
453,AB98,man66,92,38.52,10.92,2021-11-30,2021-12-19
454,MG62,man51,86,22.82,10.47,2021-11-27,2021-12-15
455,SR75,man73,1,99.29,20.41,2021-11-02,2021-12-18
456,ZV88,man88,7,90.85,12.15,2021-12-03,2021-12-27
457,GT81,man02,14,50.68,24.52,2021-12-13,2022-01-06
458,RQ07,man07,91,93.68,24.14,2021-10-18,2022-01-09
459,SB95,man91,26,29.8,12.61,2021-11-04,2022-01-02
460,BI52,man04,82,23.82,20.74,2021-10-24,2021-12-28
461,ID96,man73,6,46.42,14.19,2021-12-12,2021-12-29
462,DZ06,man51,39,69.68,25.83,2021-11-02,2022-01-08
463,NQ73,man97,99,40.26,12.36,2021-11-10,2022-01-13
464,FW66,man59,20,42.62,20.54,2021-10-19,2021-12-23
465,UP54,man49,75,43.39,28.16,2021-11-07,2021-12-17
466,LU60,man72,87,40.63,14.7,2021-12-04,2022-01-10
467,KB57,man90,7,26.57,22.44,2021-10-27,2022-01-09
468,MQ65,man26,52,40.87,29.37,2021-11-18,2021-12-17
469,TN98,man65,57,56.32,18.39,2021-12-03,2021-12-27
470,NI95,man36,22,26.22,19.35,2021-11-06,2021-12-30
471,RJ37,man12,56,91.19,20.48,2021-11-02,2022-01-05
472,RF12,man74,68,87.67,12.42,2021-11-29,2022-01-11
473,US43,man55,56,68.35,23.01,2021-11-25,2021-12-27
474,ZN91,man70,61,66.33,11.78,2021-11-22,2022-01-13
475,XK08,man52,28,41.92,19.88,2021-12-03,2021-12-18
476,JC00,man18,74,84.73,26.95,2021-11-20,2021-12-19
477,NE55,man69,78,55.07,18.08,2021-11-16,2021-12-30
478,DP14,man29,68,34.8,22.55,2021-11-25,2022-01-03
479,GF05,man42,33,57.6,23.47,2021-10-28,2021-12-17
480,HD58,man15,39,53.1,29.1,2021-11-13,2022-01-07
481,EI29,man97,6,98.61,14.04,2021-11-24,2022-01-01
482,JF22,man52,1,95.21,20.88,2021-10-18,2022-01-09
483,LN35,man55,37,55.62,13.29,2021-12-14,2022-01-06
484,QW66,man91,96,70.55,16.11,2021-12-08,2021-12-19
485,YH08,man58,12,97.69,16.01,2021-11-05,2021-12-27
486,YU56,man41,37,78.27,13.04,2021-10-18,2021-12-23
487,VA51,man78,76,82.39,15.73,2021-12-03,2022-01-12
488,KJ38,man25,36,30.26,29.77,2021-10-22,2022-01-02
489,DZ41,man00,83,72.77,24.39,2021-11-16,2022-01-02
490,SF19,man50,83,26.68,21.74,2021-10-18,2021-12-25
491,RL77,man88,75,81.92,28.74,2021-12-10,2021-12-23
492,RT72,man61,39,30.25,15.96,2021-10-17,2021-12-14
493,TA60,man66,81,70.75,15.99,2021-11-12,2022-01-04
494,UW08,man67,69,42.53,14.84,2021-11-07,2021-12-16
495,BU34,man44,36,53.1,28.67,2021-12-07,2021-12-16
496,II57,man02,77,62.01,11.77,2021-12-04,2021-12-30
497,XP82,man57,50,43.95,10.42,2021-10-25,2021-12-19
498,QG43,man32,59,44.62,29.83,2021-11-18,2021-12-30
499,JE90,man54,65,94.18,28.93,2021-10-24,2021-12-24
500,AB05,man19,28,59.59,14.85,2021-11-25,2021-12-29
501,HI85,man30,69,65.89,19.7,2021-12-12,2022-01-05
502,MC85,man42,61,95.1,12.95,2021-11-10,2022-01-02
503,WO89,man17,6,82.26,27.96,2021-12-09,2021-12-15
504,NH40,man47,67,40.96,22.27,2021-11-15,2021-12-30
505,LP15,man17,70,68.42,11.4,2021-11-13,2022-01-13
506,LH16,man55,16,92.93,11.85,2021-11-22,2021-12-21
507,EF82,man53,25,25.08,29.51,2021-11-11,2021-12-19
508,RE98,man69,95,71.79,26.66,2021-11-05,2021-12-17
509,VE48,man49,82,24.23,20.81,2021-12-11,2021-12-15
510,YA46,man74,14,45.69,24.36,2021-12-06,2022-01-10
511,FJ22,man08,29,33.92,27.52,2021-12-08,2022-01-08
512,GT62,man13,58,87.23,24.21,2021-11-26,2022-01-04
513,BV54,man26,44,42.18,25.33,2021-11-25,2021-12-21
514,NW60,man57,76,70.98,13.46,2021-11-29,2021-12-28
515,PK76,man58,14,78.11,12.2,2021-10-20,2021-12-21
516,IK37,man73,4,34.01,25.09,2021-10-30,2021-12-18
517,AC26,man09,68,29.39,13.62,2021-11-19,2021-12-18
518,YY18,man08,59,74.44,28.25,2021-10-16,2021-12-26
519,SS26,man49,86,43.51,19.89,2021-10-25,2021-12-30
520,ME55,man11,8,94.04,29.71,2021-11-01,2021-12-14
521,ZT11,man66,88,80.2,15.72,2021-10-23,2021-12-26
522,MB02,man35,44,63.42,11.63,2021-11-30,2021-12-15
523,XV06,man46,51,86.25,28.57,2021-11-11,2022-01-11
524,BU21,man59,87,66.13,24.58,2021-10-28,2022-01-05
525,II28,man53,35,68.68,22.22,2021-12-04,2022-01-05
526,EX52,man96,46,77.28,27.08,2021-11-30,2022-01-13
527,XT52,man80,25,23.77,17.34,2021-11-16,2022-01-06
528,QI59,man63,12,30.5,20.57,2021-11-10,2021-12-25
529,BZ50,man80,3,72.56,12.82,2021-12-12,2022-01-07
530,BW95,man99,62,55.9,23.87,2021-10-15,2021-12-25
531,GQ47,man53,6,41.66,10.77,2021-10-23,2022-01-06
532,OJ04,man31,51,20.28,20.21,2021-11-12,2021-12-31
533,VD54,man62,47,31.06,29.58,2021-10-23,2021-12-19
534,KI58,man84,63,70.97,23.86,2021-11-30,2022-01-06
535,RT14,man99,5,54.44,27.29,2021-10-27,2022-01-10
536,CF74,man49,12,26.24,11.02,2021-12-11,2021-12-17
537,SS00,man85,93,45.22,13.78,2021-12-02,2021-12-24
538,FF94,man05,81,72.27,14.93,2021-11-09,2021-12-15
539,UW28,man13,86,51.32,12.22,2021-11-06,2021-12-22
540,MA38,man34,67,99.9,16.29,2021-10-25,2022-01-02
541,HF94,man52,47,41.76,25.55,2021-11-12,2021-12-29
542,PE21,man03,93,59.55,18.92,2021-11-09,2021-12-25
543,RJ72,man65,81,93.85,23.39,2021-10-26,2021-12-26
544,LR47,man88,54,69.93,14.81,2021-10-27,2022-01-10
545,NM51,man73,62,26.0,15.44,2021-11-02,2022-01-09
546,VO39,man41,49,51.21,26.8,2021-11-23,2021-12-31
547,LI12,man79,6,37.51,14.22,2021-12-05,2021-12-22
548,VE77,man61,33,79.4,15.27,2021-12-04,2021-12-21
549,NQ53,man98,78,45.67,21.5,2021-11-04,2021-12-23
550,AN75,man54,82,20.63,13.22,2021-10-21,2022-01-08
551,XY26,man00,62,99.14,21.6,2021-11-09,2021-12-26
552,QA96,man25,30,56.66,15.65,2021-10-24,2021-12-18
553,VM42,man58,53,79.02,28.52,2021-12-14,2021-12-25
554,WD57,man51,92,64.08,29.29,2021-10-31,2022-01-10
555,ST74,man18,14,24.69,29.19,2021-11-27,2022-01-06
556,EB73,man65,18,79.12,15.25,2021-11-16,2021-12-21
557,QZ27,man66,14,37.77,14.65,2021-10-15,2022-01-09
558,AD94,man86,36,85.78,18.75,2021-10-28,2022-01-01
559,DG85,man74,12,80.89,20.94,2021-11-09,2021-12-27
560,CU52,man79,51,74.82,21.91,2021-12-04,2021-12-24
561,DT39,man31,70,25.08,23.01,2021-12-05,2022-01-04
562,ZY67,man96,68,73.88,16.35,2021-12-12,2021-12-20
563,KD76,man52,48,62.0,26.06,2021-10-16,2021-12-24
564,CU91,man45,81,43.22,21.42,2021-11-03,2021-12-17
565,IX95,man21,55,62.38,18.21,2021-11-18,2021-12-24
566,NU80,man74,19,31.83,19.2,2021-11-14,2021-12-25
567,JR81,man85,65,83.68,26.5,2021-10-30,2022-01-02
568,IE03,man20,90,43.62,16.14,2021-12-03,2022-01-10
569,KF64,man20,72,51.32,17.14,2021-10-22,2022-01-11
570,RH97,man69,71,33.06,16.84,2021-12-07,2022-01-09
571,CQ06,man64,82,72.38,11.42,2021-10-25,2022-01-13
572,ZY76,man52,37,36.98,29.69,2021-10-18,2022-01-02
573,NB73,man96,5,48.62,18.06,2021-12-12,2022-01-12
574,UB64,man10,66,38.99,16.75,2021-12-06,2022-01-06
575,LP67,man94,5,37.58,27.77,2021-11-09,2021-12-23
576,KN92,man95,66,58.65,15.18,2021-11-04,2022-01-13
577,MT67,man68,8,54.58,17.94,2021-11-09,2022-01-01
578,SP18,man69,14,60.99,15.08,2021-12-06,2022-01-12
579,WU12,man82,19,64.76,13.76,2021-11-23,2022-01-04
580,ST75,man97,28,57.14,21.55,2021-11-10,2022-01-12
581,JV08,man03,80,93.68,21.05,2021-12-03,2022-01-02
582,HC64,man10,26,48.66,23.33,2021-10-15,2021-12-28
583,SQ76,man95,95,24.51,28.25,2021-12-14,2021-12-15
584,OR19,man08,89,78.97,25.72,2021-11-06,2021-12-21
585,LP87,man07,88,64.45,19.78,2021-10-27,2021-12-24
586,XL56,man14,38,74.93,29.16,2021-11-14,2022-01-08
587,LF94,man38,54,33.71,27.4,2021-10-19,2021-12-18
588,MY19,man87,93,50.82,26.2,2021-10-25,2021-12-17
589,WE14,man11,54,77.49,11.35,2021-10-26,2022-01-10
590,QP56,man68,16,49.47,28.66,2021-10-30,2021-12-26
591,UR13,man57,72,60.24,10.01,2021-10-29,2022-01-01
592,QB01,man48,10,56.49,13.45,2021-11-25,2022-01-07
593,KR01,man36,26,29.31,13.51,2021-12-13,2022-01-13
594,EA43,man47,14,62.11,17.48,2021-11-13,2022-01-07
595,MO92,man00,11,63.48,23.61,2021-11-17,2021-12-19
596,BB57,man60,28,50.31,16.94,2021-12-13,2022-01-08
597,JG07,man56,86,74.94,25.42,2021-11-23,2021-12-31
598,HQ31,man39,79,95.55,25.43,2021-11-12,2021-12-28
599,RO69,man96,38,81.05,16.71,2021-11-10,2021-12-18
600,EY84,man26,18,29.3,20.71,2021-10-18,2022-01-12
601,LU42,man63,28,88.97,25.39,2021-10-31,2022-01-10
602,DL82,man48,64,60.94,16.87,2021-10-29,2021-12-23
603,DO57,man55,59,33.76,22.11,2021-10-21,2022-01-13
604,GI94,man82,100,53.66,20.99,2021-12-02,2021-12-17
605,AV14,man91,44,98.46,16.26,2021-10-31,2022-01-02
606,HZ02,man52,100,34.02,16.15,2021-11-14,2022-01-08
607,CC26,man80,35,42.87,21.69,2021-12-09,2021-12-31
608,GD46,man68,80,85.11,16.17,2021-12-04,2021-12-21
609,GO72,man46,17,83.13,27.48,2021-11-26,2021-12-16
610,LN85,man27,63,55.67,24.82,2021-12-02,2021-12-15
611,UL77,man28,69,89.15,14.35,2021-11-09,2021-12-18
612,GL52,man08,80,58.37,16.58,2021-10-27,2021-12-16
613,BY22,man05,69,33.55,17.69,2021-12-03,2022-01-02
614,BM28,man20,90,64.38,10.4,2021-11-18,2021-12-17
615,MC54,man28,35,91.62,29.83,2021-10-24,2021-12-22
616,HF49,man38,90,58.74,14.33,2021-11-04,2022-01-11
617,VY39,man66,81,59.24,26.25,2021-10-22,2022-01-07
618,IE90,man74,85,97.73,29.9,2021-12-06,2021-12-17
619,YG10,man37,96,52.95,26.27,2021-10-31,2021-12-19
620,QT03,man58,82,41.11,10.41,2021-12-02,2022-01-11
621,FP31,man63,36,71.97,13.28,2021-11-13,2022-01-01
622,BL17,man65,28,85.34,25.28,2021-11-30,2021-12-27
623,JT92,man92,84,63.43,10.48,2021-11-08,2021-12-14
624,AN88,man88,66,48.74,28.97,2021-10-26,2021-12-21
625,WX49,man75,79,58.64,24.68,2021-11-21,2021-12-30
626,DS15,man40,95,86.28,14.33,2021-10-17,2022-01-02
627,WY79,man03,37,45.46,17.26,2021-12-05,2021-12-24
628,DE22,man48,51,65.01,29.62,2021-11-14,2021-12-19
629,FD32,man14,69,79.55,16.53,2021-10-29,2021-12-16
630,KH55,man93,78,38.21,17.59,2021-11-29,2021-12-16
631,BQ52,man66,92,46.36,29.04,2021-10-27,2022-01-11
632,ID33,man01,8,27.53,26.73,2021-11-02,2022-01-13
633,HP16,man74,30,89.45,15.63,2021-10-23,2021-12-19
634,EQ43,man10,94,72.56,21.32,2021-11-04,2022-01-12
635,WS67,man10,83,92.23,18.99,2021-11-12,2022-01-11
636,GU02,man64,18,96.16,16.31,2021-12-05,2021-12-31
637,RH03,man87,50,40.19,15.87,2021-12-11,2021-12-25
638,AJ96,man42,16,79.38,24.39,2021-10-20,2021-12-17
639,UG94,man59,39,39.8,14.55,2021-11-15,2022-01-04
640,EY11,man73,45,78.62,19.77,2021-10-17,2021-12-25
641,UE09,man96,97,29.64,28.4,2021-10-18,2021-12-15
642,SF84,man71,30,65.36,29.62,2021-11-24,2022-01-09
643,JP82,man18,2,78.76,19.56,2021-12-03,2022-01-13
644,QO31,man44,65,79.24,28.0,2021-12-10,2021-12-14
645,MA97,man20,68,38.5,23.16,2021-12-01,2022-01-04
646,HB77,man53,15,34.14,14.28,2021-10-29,2022-01-04
647,CM38,man68,89,35.16,22.86,2021-11-03,2022-01-10
648,KB18,man87,11,39.87,21.01,2021-12-11,2021-12-26
649,DO25,man24,15,85.61,19.94,2021-11-26,2022-01-10
650,YE01,man02,40,47.3,25.89,2021-11-20,2021-12-27
651,UP49,man97,13,53.2,23.07,2021-11-01,2022-01-06
652,GZ51,man81,13,65.8,20.11,2021-11-26,2021-12-29
653,EA06,man78,71,40.51,17.26,2021-11-10,2022-01-04
654,ZW85,man16,18,86.33,19.48,2021-10-18,2021-12-22
655,ES33,man22,8,60.8,11.64,2021-11-29,2022-01-04
656,IR75,man31,9,27.3,24.77,2021-11-25,2021-12-30
657,AV79,man80,42,26.42,19.19,2021-11-10,2021-12-17
658,BG09,man43,85,42.83,26.17,2021-10-22,2022-01-12
659,TY73,man81,22,76.73,17.12,2021-11-03,2021-12-20
660,HV81,man13,3,82.62,24.89,2021-10-18,2022-01-03
661,ER94,man28,56,79.07,15.56,2021-11-25,2022-01-06
662,LA89,man36,40,83.16,18.87,2021-11-27,2021-12-29
663,FS41,man45,43,89.43,12.8,2021-11-30,2022-01-05
664,RZ42,man97,12,66.38,10.55,2021-11-17,2022-01-11
665,TM49,man79,85,86.84,25.08,2021-11-07,2021-12-30
666,AD93,man26,54,24.91,29.75,2021-12-07,2022-01-03
667,TG78,man29,26,76.79,22.06,2021-11-17,2022-01-02
668,XA01,man07,43,67.19,25.96,2021-12-01,2021-12-22
669,PD49,man58,49,21.91,13.59,2021-10-29,2021-12-18
670,CQ88,man16,59,59.99,27.16,2021-11-11,2021-12-23
671,NP95,man93,32,61.37,18.89,2021-10-21,2021-12-19
672,NS90,man00,19,29.12,19.61,2021-10-15,2021-12-18
673,KU57,man74,38,86.76,24.42,2021-11-10,2022-01-01
674,SN25,man10,31,70.85,25.13,2021-10-16,2022-01-02
675,GG49,man00,20,67.75,21.75,2021-12-11,2021-12-21
676,PM95,man27,95,76.54,28.62,2021-11-11,2021-12-20
677,DC58,man28,88,31.32,28.32,2021-10-20,2022-01-05
678,NX28,man12,100,20.78,18.58,2021-11-09,2021-12-22
679,RJ88,man88,32,92.45,26.09,2021-12-02,2021-12-25
680,GL77,man33,47,20.25,24.59,2021-10-31,2022-01-06
681,YJ91,man52,84,75.63,19.45,2021-10-21,2022-01-09
682,EB95,man22,14,35.37,21.8,2021-11-01,2021-12-24
683,GK05,man75,38,95.22,29.76,2021-11-20,2021-12-26
684,JV52,man86,97,59.06,23.66,2021-10-29,2022-01-12
685,ZW75,man65,100,80.43,11.29,2021-10-20,2021-12-28
686,ZI94,man64,14,35.96,25.95,2021-11-09,2021-12-16
687,ID49,man31,100,48.94,10.37,2021-12-06,2021-12-20
688,AR27,man35,12,24.53,19.33,2021-11-05,2022-01-09
689,DU85,man38,96,44.59,16.93,2021-11-29,2022-01-09
690,MR97,man61,93,59.22,17.55,2021-12-13,2022-01-02
691,MK91,man36,85,86.78,16.93,2021-11-19,2021-12-25
692,VZ58,man28,47,85.37,10.31,2021-10-16,2021-12-29
693,TZ97,man63,75,48.46,24.27,2021-11-02,2022-01-12
694,CH86,man42,22,41.69,24.62,2021-10-28,2021-12-20
695,NL80,man39,38,86.42,10.1,2021-11-25,2022-01-13
696,SK44,man10,97,47.83,23.48,2021-11-22,2022-01-11
697,MT52,man04,63,31.7,20.05,2021-10-25,2022-01-07
698,VJ38,man77,61,93.62,25.99,2021-10-31,2022-01-09
699,XW10,man38,12,71.74,26.07,2021-12-13,2021-12-16
700,FI14,man17,73,26.6,29.81,2021-11-24,2021-12-21
701,CI63,man20,20,65.37,15.82,2021-10-26,2022-01-07
702,XO21,man74,35,99.64,14.48,2021-11-14,2022-01-13
703,WW99,man45,42,47.79,12.73,2021-11-03,2022-01-04
704,XM04,man10,100,93.86,13.74,2021-10-30,2021-12-29
705,PU99,man95,46,49.0,15.78,2021-12-03,2021-12-16
706,WV84,man17,67,96.27,21.96,2021-12-04,2021-12-26
707,UJ29,man87,72,31.22,18.77,2021-11-10,2022-01-01
708,PB28,man46,80,24.58,26.11,2021-11-05,2021-12-30
709,EG50,man39,76,24.61,21.11,2021-10-27,2021-12-18
710,QO15,man84,99,42.24,22.18,2021-10-25,2021-12-17
711,AO62,man22,15,87.34,26.42,2021-12-12,2021-12-19
712,HY47,man35,78,78.13,27.63,2021-11-28,2022-01-12
713,LD44,man89,88,30.75,28.47,2021-11-29,2021-12-22
714,LU41,man41,54,56.2,21.95,2021-12-10,2022-01-12
715,BC19,man41,35,74.25,14.76,2021-11-19,2021-12-17
716,OM37,man33,27,66.28,20.96,2021-11-21,2021-12-23
717,WL46,man37,64,76.98,21.56,2021-11-23,2022-01-13
718,DM65,man27,97,55.13,26.98,2021-10-15,2022-01-02
719,ZH81,man41,81,74.21,11.38,2021-11-23,2021-12-24
720,QT66,man90,13,94.68,25.24,2021-12-08,2022-01-09
721,VV45,man91,98,78.54,11.45,2021-10-30,2021-12-20
722,GB76,man25,29,67.97,27.4,2021-11-02,2021-12-26
723,XY77,man64,81,38.84,15.62,2021-12-01,2022-01-06
724,JV86,man81,32,94.77,28.09,2021-12-08,2022-01-07
725,DW27,man84,34,56.06,29.61,2021-12-05,2022-01-03
726,ZF18,man82,18,99.59,22.96,2021-11-15,2022-01-09
727,IZ41,man82,58,61.5,25.55,2021-10-24,2022-01-13
728,QQ41,man12,43,54.34,12.14,2021-12-06,2022-01-06
729,EK68,man99,67,46.91,27.53,2021-11-18,2021-12-16
730,EU48,man66,25,76.97,28.32,2021-12-14,2021-12-26
731,EX81,man41,10,25.86,15.66,2021-11-06,2021-12-26
732,KN98,man15,35,55.94,27.21,2021-11-03,2022-01-13
733,KU03,man10,5,72.45,29.33,2021-11-02,2022-01-08
734,QZ21,man98,94,50.16,27.26,2021-11-18,2021-12-16
735,GY10,man69,59,93.81,19.48,2021-10-31,2021-12-26
736,FE51,man61,12,44.22,20.51,2021-11-18,2021-12-24
737,JC81,man24,74,94.3,29.61,2021-11-06,2021-12-17
738,TW38,man97,11,22.25,14.98,2021-11-21,2022-01-13
739,VP81,man11,70,83.53,12.62,2021-11-08,2021-12-23
740,IS22,man30,14,91.86,19.91,2021-12-08,2022-01-10
741,GO01,man79,87,90.66,15.78,2021-11-10,2022-01-03
742,BB63,man49,84,44.1,16.07,2021-11-12,2022-01-13
743,KC80,man97,33,94.05,27.22,2021-11-17,2021-12-18
744,PE62,man29,51,78.06,24.35,2021-10-24,2021-12-18
745,YV20,man43,64,39.25,13.21,2021-10-26,2022-01-03
746,JX90,man88,7,59.41,25.91,2021-12-03,2021-12-16
747,WW09,man90,12,82.36,13.72,2021-12-08,2021-12-20
748,FH47,man36,28,32.57,28.29,2021-12-07,2021-12-23
749,PJ53,man57,67,69.04,20.8,2021-10-18,2021-12-19
750,HY47,man51,77,48.53,16.1,2021-11-23,2021-12-20
751,OB05,man52,29,56.27,10.76,2021-11-09,2021-12-15
752,HL84,man82,60,48.98,16.03,2021-11-15,2021-12-16
753,TL49,man08,21,41.25,25.72,2021-12-14,2021-12-19
754,PR34,man02,5,53.58,26.43,2021-10-17,2022-01-09
755,KO36,man65,18,36.53,20.96,2021-12-08,2022-01-04
756,UZ47,man79,79,44.97,25.61,2021-10-31,2022-01-04
757,OR29,man86,6,72.92,23.56,2021-10-27,2021-12-27
758,NW96,man86,30,87.57,28.38,2021-11-17,2021-12-27
759,GX04,man40,83,23.3,17.92,2021-11-16,2021-12-15
760,JY37,man54,25,82.56,12.48,2021-12-03,2022-01-11
761,AC68,man67,92,94.1,28.75,2021-12-13,2022-01-12
762,FJ71,man92,27,46.1,11.81,2021-11-04,2021-12-26
763,ZU99,man65,1,68.02,16.09,2021-11-01,2021-12-19
764,UZ05,man85,9,36.99,23.13,2021-10-29,2022-01-11
765,BX46,man89,48,92.3,11.16,2021-11-02,2022-01-10
766,PG74,man64,53,89.9,18.98,2021-11-14,2021-12-31
767,OL62,man91,64,23.98,19.58,2021-11-24,2022-01-09
768,DT15,man91,70,47.02,25.89,2021-10-15,2021-12-22
769,NC70,man88,83,68.9,28.08,2021-11-20,2021-12-29
770,QH63,man26,46,61.94,17.96,2021-10-22,2021-12-24
771,XL68,man33,39,34.52,12.31,2021-11-14,2022-01-03
772,XM72,man85,48,81.05,29.09,2021-10-25,2022-01-11
773,LN75,man51,18,96.28,17.74,2021-10-26,2021-12-25
774,YC33,man19,53,78.61,14.8,2021-12-11,2022-01-02
775,HC67,man06,94,23.98,14.21,2021-11-12,2022-01-11
776,YF66,man56,36,89.09,17.04,2021-10-15,2022-01-05
777,BQ27,man38,97,25.38,29.2,2021-12-04,2022-01-11
778,FE33,man95,15,52.65,18.92,2021-11-11,2022-01-10
779,BL41,man76,24,56.98,17.44,2021-10-18,2022-01-13
780,QE49,man43,78,75.18,15.68,2021-11-02,2021-12-18
781,GL94,man17,47,67.69,28.16,2021-11-04,2022-01-12
782,VL65,man76,17,94.26,13.17,2021-10-31,2022-01-01
783,KL66,man40,35,60.12,15.19,2021-11-09,2022-01-08
784,BZ53,man30,72,31.91,27.04,2021-11-07,2022-01-10
785,TU07,man41,14,83.56,25.48,2021-11-09,2022-01-02
786,CJ73,man70,11,81.04,20.87,2021-11-06,2021-12-26
787,UE88,man22,78,81.18,14.81,2021-11-15,2021-12-29
788,TT32,man29,92,63.21,16.49,2021-11-08,2021-12-20
789,AE59,man04,13,25.81,24.01,2021-12-01,2022-01-04
790,OG81,man41,14,72.3,20.55,2021-11-11,2022-01-08
791,UC91,man00,86,64.6,15.45,2021-10-26,2021-12-16
792,FQ35,man36,16,63.09,10.04,2021-10-23,2021-12-21
793,TQ31,man33,23,92.61,20.68,2021-11-13,2022-01-06
794,UK70,man33,24,29.24,19.3,2021-10-15,2022-01-01
795,QV80,man61,63,89.87,23.78,2021-11-12,2022-01-11
796,YA49,man10,73,81.9,11.44,2021-11-27,2021-12-27
797,PH94,man28,87,69.68,14.41,2021-10-24,2022-01-09
798,DK38,man66,1,43.5,26.17,2021-11-19,2022-01-01
799,JF22,man97,99,29.01,16.68,2021-11-22,2021-12-18
800,ZT77,man99,46,21.44,15.56,2021-11-12,2021-12-22
801,RP53,man24,93,86.47,20.84,2021-11-28,2021-12-25
802,DP99,man07,17,76.22,17.65,2021-12-12,2021-12-22
803,KI75,man76,25,20.21,10.04,2021-10-23,2022-01-10
804,HY85,man32,11,75.32,12.46,2021-12-06,2022-01-13
805,FU06,man38,60,90.81,24.93,2021-12-11,2021-12-15
806,LT32,man93,46,74.4,13.87,2021-11-15,2021-12-27
807,BG98,man90,24,77.24,29.09,2021-10-16,2022-01-10
808,OJ50,man66,31,49.65,13.31,2021-11-28,2021-12-18
809,NK65,man61,7,89.66,28.4,2021-10-18,2021-12-31
810,GF81,man79,23,45.84,10.42,2021-11-07,2021-12-31
811,RR90,man66,44,54.21,15.11,2021-11-03,2022-01-04
812,AS26,man60,74,52.52,18.49,2021-10-16,2021-12-24
813,BP96,man27,48,34.85,21.48,2021-11-09,2022-01-13
814,ZY54,man78,13,68.4,10.9,2021-12-04,2021-12-21
815,PS93,man38,43,26.59,25.15,2021-11-18,2021-12-31
816,MB47,man60,95,44.22,14.15,2021-11-17,2021-12-23
817,JF75,man54,91,81.57,22.28,2021-10-16,2021-12-15
818,QZ00,man70,47,29.94,20.67,2021-10-23,2021-12-30
819,EC67,man14,47,48.37,22.72,2021-12-01,2021-12-21
820,FJ80,man32,3,57.82,12.02,2021-12-01,2021-12-27
821,US35,man02,29,66.26,15.49,2021-11-16,2021-12-15
822,JG76,man88,4,36.93,18.38,2021-11-06,2021-12-29
823,JT57,man13,50,86.83,15.49,2021-11-23,2021-12-26
824,JO72,man32,27,22.84,17.78,2021-11-22,2021-12-14
825,LS78,man72,37,82.31,18.08,2021-11-27,2022-01-07
826,LA35,man76,63,96.3,12.27,2021-10-31,2022-01-08
827,PF35,man59,19,79.31,28.08,2021-10-16,2022-01-11
828,UY88,man02,43,27.57,29.35,2021-11-12,2021-12-22
829,NH88,man80,24,96.97,11.81,2021-11-13,2021-12-31
830,DY33,man88,85,92.92,17.09,2021-10-22,2022-01-01
831,JG59,man53,48,20.7,15.41,2021-11-08,2021-12-23
832,LM48,man81,67,25.26,22.16,2021-10-16,2021-12-27
833,BX22,man12,60,29.0,19.47,2021-10-22,2021-12-30
834,XH19,man70,1,59.71,20.06,2021-11-28,2022-01-07
835,VF36,man93,34,98.05,28.72,2021-10-21,2021-12-27
836,BY41,man30,48,92.46,24.33,2021-12-14,2021-12-17
837,NU91,man97,59,73.68,16.76,2021-11-05,2022-01-11
838,OY52,man95,70,85.64,19.81,2021-10-23,2021-12-30
839,GE40,man91,91,81.36,12.05,2021-11-15,2021-12-29
840,WE69,man74,2,71.4,18.2,2021-12-04,2021-12-14
841,ID07,man09,73,71.82,25.24,2021-12-04,2021-12-15
